-3.496067363953486717e-02 4.936364815827771341e-02 3.133633651422482735e-01 -2.593211344087773611e-05 3.893244416020411232e-05 8.704135758719388691e-05 8.500000000000000611e-02 -2.509776024433092445e-01 3.198449479341150536e-02 1.167839626123390318e-02 -1.928053649296096578e-05 -1.194026325831840427e-04 1.570790842595501502e+00 -9.156856251971166644e-07 -4.842030237390980953e-06 7.939758530674245751e-07 6.708198852572896899e-04 -3.255121362535784847e-04 4.193822735507100554e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-4.266915223139160218e-02 4.874830115963577765e-02 3.135377792634879146e-01 -7.682734995133329303e-02 -3.025241501106689258e-03 1.725641377606255966e-02 8.500000000000000611e-02 -2.509774882287075237e-01 3.198461306091018863e-02 1.167839613124404749e-02 -1.929399331830791337e-05 -1.194411390778139055e-04 1.570792502924378331e+00 -9.088341370106270254e-07 -4.822450254119845165e-06 7.996280228933505541e-07 6.691441626364569165e-04 -3.249250299738335791e-04 4.193836395748006381e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-5.055501411704524384e-02 4.805092119778984344e-02 3.138419379530324460e-01 -6.994281311113430266e-02 -4.176949368136201324e-03 9.504802576054948229e-03 8.500000000000000611e-02 -2.509773738867831505e-01 3.198473169348714507e-02 1.167839610673244294e-02 -1.929653078064230093e-05 -1.194484000128183323e-04 1.570794163259241927e+00 -9.075358649313498534e-07 -4.818763756872147214e-06 8.006937979136707906e-07 6.688286204835467048e-04 -3.248134228241440465e-04 4.193856984091065456e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-5.844770788761012581e-02 4.698089935291360764e-02 3.141114776065862535e-01 -7.079221912813322970e-02 -6.923750187307278411e-03 1.041187502060358580e-02 8.500000000000000611e-02 -2.509772595210168489e-01 3.198485039488597331e-02 1.167839610211000856e-02 -1.929700926865455087e-05 -1.194497692304187297e-04 1.570795823602365360e+00 -9.072847107156153566e-07 -4.818074172058776030e-06 8.008947633732221849e-07 6.687695570982532100e-04 -3.247914760763767270e-04 4.193878878706732382e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-6.636382632301601747e-02 4.572636745935607094e-02 3.143712020899811499e-01 -7.086597968414960758e-02 -8.246549314111298323e-03 9.997311244883266487e-03 8.500000000000000611e-02 -2.509771451509207330e-01 3.198496910924401859e-02 1.167839610123791450e-02 -1.929709951268473571e-05 -1.194500274952594768e-04 1.570797483954176288e+00 -9.072310027620594358e-07 -4.817949688288412918e-06 8.009326541817685108e-07 6.687588556276844636e-04 -3.247864358361798941e-04 4.193901019780236627e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-7.430172934575016153e-02 4.447496116259442439e-02 3.146147793445782659e-01 -7.109535485772128238e-02 -8.139265354128023475e-03 9.799031991255263349e-03 8.500000000000000611e-02 -2.509770307801740818e-01 3.198508782602770689e-02 1.167839610107298566e-02 -1.929711654859996928e-05 -1.194500762759546041e-04 1.570799144314757534e+00 -9.072145256357571339e-07 -4.817931758597628617e-06 8.009397937797091416e-07 6.687572731627181065e-04 -3.247845835119562551e-04 4.193923207459826019e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-8.226000029453826856e-02 4.322818075568842650e-02 3.148429729555404233e-01 -7.127461914780244823e-02 -8.051859136237494996e-03 9.564482036622032682e-03 8.500000000000000611e-02 -2.509769164094707850e-01 3.198520654325083534e-02 1.167839610104141543e-02 -1.929711978001804226e-05 -1.194500855563129733e-04 1.570800804684122198e+00 -9.072050660080204797e-07 -4.817933928139737042e-06 8.009411472525984621e-07 6.687574108100853522e-04 -3.247833320598378349e-04 4.193945404051708381e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-9.023656439382390926e-02 4.198702211927891892e-02 3.150556552132335320e-01 -7.143830890742808304e-02 -7.956046954746640726e-03 9.333278305105347644e-03 8.500000000000000611e-02 -2.509768020389416265e-01 3.198532526053885633e-02 1.167839610103497440e-02 -1.929712040888318324e-05 -1.194500873882472223e-04 1.570802465062275388e+00 -9.071969331425016093e-07 -4.817939880412171205e-06 8.009413951653998609e-07 6.687578721897366333e-04 -3.247821942071397040e-04 4.193967602486682258e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-9.822742084074861935e-02 4.056847442429875605e-02 3.152552007662990929e-01 -7.148081877992878974e-02 -9.330698260619128825e-03 9.047600882249930490e-03 8.500000000000000611e-02 -2.509766876686113091e-01 3.198544397782113885e-02 1.167839610103327784e-02 -1.929712054682090289e-05 -1.194500878154430715e-04 1.570804125449215105e+00 -9.071890485918249379e-07 -4.817946547643047549e-06 8.009414405631132272e-07 6.687583947567821499e-04 -3.247810776094950630e-04 4.193989801397493496e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-1.062073395995305758e-01 3.907982808201163061e-02 3.142634497760778411e-01 -7.004125935818550364e-02 -9.958259386880581945e-03 -5.405924533780390867e-03 8.500000000000000611e-02 -2.509765732984842179e-01 3.198556269508436717e-02 1.167839610103247987e-02 -1.929712059207762932e-05 -1.194500879783669451e-04 1.570805785844943125e+00 -9.071812109229472127e-07 -4.817953352762908655e-06 8.009414494518363181e-07 6.687589291238986780e-04 -3.247799650178735285e-04 4.194012000514444092e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-1.140212701262677125e-01 3.763694770925840594e-02 3.086656572543106658e-01 -6.981812238195593545e-02 -9.265196076361592245e-03 -5.499223879367334117e-02 8.500000000000000611e-02 -2.509764589285618519e-01 3.198568141232602940e-02 1.167839610103184496e-02 -1.929712062035340175e-05 -1.194500880918272117e-04 1.570807446249458561e+00 -9.071733849863465569e-07 -4.817960179469024952e-06 8.009414431686678881e-07 6.687594653409161894e-04 -3.247788534252224316e-04 4.194034199837311109e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-1.218637281658735139e-01 3.629943548794910962e-02 3.024597287651245026e-01 -6.968258620120086622e-02 -8.592082708777180194e-03 -5.760881404895424468e-02 8.500000000000000611e-02 -2.509763445588438224e-01 3.198580012954567453e-02 1.167839610103124301e-02 -1.929712064507406848e-05 -1.194500881954477472e-04 1.570809106662762300e+00 -9.071655580368367976e-07 -4.817967011897243525e-06 8.009414405735215681e-07 6.687600020473091680e-04 -3.247777417379671058e-04 4.194056399311940679e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-1.297332002220165370e-01 3.497141846607896426e-02 2.962325027009806711e-01 -6.992197607047472008e-02 -8.479694777483942972e-03 -5.774837856883662662e-02 8.500000000000000611e-02 -2.509762301893303515e-01 3.198591884674319846e-02 1.167839610103064626e-02 -1.929712066925676426e-05 -1.194500882976082961e-04 1.570810767084855897e+00 -9.071577306912883136e-07 -4.817973846576569045e-06 8.009414409551607328e-07 6.687605389479755634e-04 -3.247766300106903542e-04 4.194078598970048428e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-1.376270682598392248e-01 3.365405258661873650e-02 2.899886354120095877e-01 -7.015846035380807200e-02 -8.330707632239107985e-03 -5.803308161504752705e-02 8.500000000000000611e-02 -2.509761158200214393e-01 3.198603756391858732e-02 1.167839610103005125e-02 -1.929712069319537902e-05 -1.194500883989304722e-04 1.570812427515734910e+00 -9.071499056355815941e-07 -4.817980680378761455e-06 8.009414350154675510e-07 6.687610757738631255e-04 -3.247755184718081499e-04 4.194100798787452582e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-1.455431420947460308e-01 3.234901817373213306e-02 2.837295023626690282e-01 -7.036673935223586307e-02 -8.169506061355205628e-03 -5.828673356393857669e-02 8.500000000000000611e-02 -2.509760014509169745e-01 3.198615628107184111e-02 1.167839610102945451e-02 -1.929712071716722458e-05 -1.194500885000838243e-04 1.570814087955402005e+00 -9.071420786045771009e-07 -4.817987515358854823e-06 8.009414358793598421e-07 6.687616127013546342e-04 -3.247744067569626435e-04 4.194122998774162358e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-1.534791094052355975e-01 3.105809982675644676e-02 2.774569312846167368e-01 -7.055191497559799851e-02 -7.993199121345870295e-03 -5.852075480395237811e-02 8.500000000000000611e-02 -2.509758870820171794e-01 3.198627499820297371e-02 1.167839610102886297e-02 -1.929712074095331920e-05 -1.194500886011147430e-04 1.570815748403856960e+00 -9.071342518842422700e-07 -4.817994348724772749e-06 8.009414327256325628e-07 6.687621494913709337e-04 -3.247732950615296143e-04 4.194145198926238716e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-1.614432934603784453e-01 3.023386996486446265e-02 2.711724069501165735e-01 -7.097024590411867007e-02 -4.194447624973238545e-03 -5.877596934466931128e-02 8.500000000000000611e-02 -2.509757727133218319e-01 3.198639371531195041e-02 1.167839610102826969e-02 -1.929712076477664261e-05 -1.194500887020903538e-04 1.570817408861103992e+00 -9.071264274138996915e-07 -4.818001180902089999e-06 8.009414244336543476e-07 6.687626861811489477e-04 -3.247721835522371305e-04 4.194167399257461864e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-1.694291812202792236e-01 2.960756517131057572e-02 2.648784948271522000e-01 -7.121586899399251491e-02 -2.673356710367592870e-03 -5.898537366332462506e-02 8.500000000000000611e-02 -2.509756583448311540e-01 3.198651243239879899e-02 1.167839610102767642e-02 -1.929712078873679573e-05 -1.194500888038862991e-04 1.570819069327138884e+00 -9.071185999354551262e-07 -4.818008018154167982e-06 8.009414280280013898e-07 6.687632233043317928e-04 -3.247710717770814146e-04 4.194189599731341624e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-1.774420724070528421e-01 2.944776453985717066e-02 2.585782565596054794e-01 -7.169533344708486911e-02 9.656618519379076265e-04 -5.923135759314172855e-02 8.500000000000000611e-02 -2.509755439765449236e-01 3.198663114946351249e-02 1.167839610102709008e-02 -1.929712081256353777e-05 -1.194500889055524518e-04 1.570820729801961191e+00 -9.071107731461480964e-07 -4.818014853719157929e-06 8.009414279412652160e-07 6.687637602851566158e-04 -3.247699600550232532e-04 4.194211800393317586e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-1.836026284214566096e-01 2.970700467360515296e-02 2.522289362582754713e-01 -5.313584695544928266e-02 3.172500198955826613e-03 -5.708876434299867131e-02 8.500000000000000611e-02 -2.509754296084634739e-01 3.198674986650609092e-02 1.167839610102649160e-02 -1.929712083656727242e-05 -1.194500890067253331e-04 1.570822390285572689e+00 -9.071029479532245805e-07 -4.818021687116521106e-06 8.009414229591393930e-07 6.687642970811165117e-04 -3.247688484623483039e-04 4.194234001219759563e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-1.895884869824247809e-01 2.996741235758324656e-02 2.458989806439797199e-01 -5.250956314239428602e-02 3.264364719304979796e-03 -5.730927199559707197e-02 8.500000000000000611e-02 -2.509753152405864718e-01 3.198686858352653428e-02 1.167839610102588445e-02 -1.929712086095824682e-05 -1.194500891081517416e-04 1.570824050777973380e+00 -9.070951235178703921e-07 -4.818028518806628392e-06 8.009414127728431421e-07 6.687648337326154669e-04 -3.247677369282660795e-04 4.194256202228486419e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-1.955907264656673861e-01 3.023537748695019275e-02 2.395789506143874981e-01 -5.274355288212430326e-02 3.361066026387820541e-03 -5.726117991786033867e-02 8.500000000000000611e-02 -2.509752008729141393e-01 3.198698730052482175e-02 1.167839610102529985e-02 -1.929712088467955359e-05 -1.194500892096646153e-04 1.570825711279163484e+00 -9.070872972114144939e-07 -4.818035352062952114e-06 8.009414109097501289e-07 6.687653705187200735e-04 -3.247666252269099454e-04 4.194278403402145497e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.010059451742203518e-01 3.048747635238679282e-02 2.332659286330761028e-01 -4.734673883443911435e-02 3.042004602065599694e-03 -5.643043057072535257e-02 8.500000000000000611e-02 -2.509750865054461988e-01 3.198710601750100191e-02 1.167839610102471004e-02 -1.929712090838907643e-05 -1.194500893109661915e-04 1.570827371789141003e+00 -9.070794692371100649e-07 -4.818042189069580278e-06 8.009414142716442253e-07 6.687659076250301307e-04 -3.247655133744840081e-04 4.194300604720506263e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.058261703321407066e-01 3.071924770604663943e-02 2.269698912355338771e-01 -4.243949360172044605e-02 2.797854912937201323e-03 -5.553005906574642880e-02 8.500000000000000611e-02 -2.509749721381830390e-01 3.198722473445503311e-02 1.167839610102412023e-02 -1.929712093216857097e-05 -1.194500894119628222e-04 1.570829032307906825e+00 -9.070716429411074003e-07 -4.818049022797328657e-06 8.009414118013979955e-07 6.687664444522371668e-04 -3.247644016592388647e-04 4.194322806217215576e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.106605621620525337e-01 3.095522431279402673e-02 2.207012290369647634e-01 -4.285793802334492142e-02 2.905221236659151409e-03 -5.545698684263720285e-02 8.500000000000000611e-02 -2.509748577711242712e-01 3.198734345138692925e-02 1.167839610102352349e-02 -1.929712095624565191e-05 -1.194500895136841066e-04 1.570830692835463616e+00 -9.070638171228880692e-07 -4.818055857982566628e-06 8.009414088315514046e-07 6.687669814055177252e-04 -3.247632899784289040e-04 4.194345007892165015e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.156002693889828015e-01 3.120016605004938617e-02 2.144585365915394892e-01 -4.385772708152629873e-02 3.032511911930808532e-03 -5.531631242186155900e-02 8.500000000000000611e-02 -2.509745598643298159e-01 3.198794260222481006e-02 1.167836507161694980e-02 3.765868206541188291e-06 -7.159826166380150808e-05 1.570829873548591937e+00 5.675196434139908116e-07 1.325189419802564015e-06 1.944313632699923300e-07 -5.778929225212447681e-05 2.021330066046794202e-05 -3.134803539430232197e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.204745163800560237e-01 3.144652709099039073e-02 2.082451345017675148e-01 -4.330499982482387961e-02 3.043320818162973534e-03 -5.484586273885601326e-02 8.500000000000000611e-02 -2.509745422053911712e-01 3.198798119494909720e-02 1.167836869944799925e-02 4.143044613866104660e-06 -7.052003298970135263e-05 1.570828619559012873e+00 3.758455511906703211e-07 7.771823221745382135e-07 3.668047316579547967e-08 -1.090196137333778608e-05 3.813232166522970188e-06 -3.134961839025190896e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.253689277379494482e-01 3.169857412731329899e-02 2.020666603535312689e-01 -4.357775679965583682e-02 3.127669217246829489e-03 -5.452659532227168565e-02 8.500000000000000611e-02 -2.509745281226690161e-01 3.198800956292918718e-02 1.167836938385155045e-02 4.214200505112840732e-06 -7.031662069979673199e-05 1.570827365560479194e+00 3.396874779195871420e-07 6.738013191432587141e-07 6.919917930336971779e-09 -2.056699056314677508e-06 7.193846308925359679e-07 -3.134996460492961066e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.303704892810193028e-01 3.196149271237896244e-02 1.959253925306329303e-01 -4.459208931071506621e-02 3.273904721704311988e-03 -5.429042604246021864e-02 8.500000000000000611e-02 -2.509745147145797661e-01 3.198803600197543812e-02 1.167836951296705172e-02 4.227624360915979140e-06 -7.027824612505486008e-05 1.570826111558263793e+00 3.328670199246470806e-07 6.542982102899883942e-07 1.305468535356402171e-09 -3.880049748904739560e-07 1.357154336834674742e-07 -3.135007900932865757e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.353104452676103298e-01 3.222682332119285870e-02 1.898275448220810568e-01 -4.403134154257243305e-02 3.284698694361767261e-03 -5.367452993946933426e-02 8.500000000000000611e-02 -2.509745014337257940e-01 3.198806207712578259e-02 1.167836953732522692e-02 4.230156831160426731e-06 -7.027100659143345907e-05 1.570824857553385856e+00 3.315812444706516020e-07 6.506190002882696219e-07 2.462814327475193465e-10 -7.319915250983990549e-08 2.560351526561471225e-08 -3.135014973441152514e-05 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.403583185553403445e-01 3.250453103255787624e-02 1.837766175014874381e-01 -4.508443135353673581e-02 3.452640923090067801e-03 -5.338758648684539115e-02 8.500000000000000611e-02 -2.509744330393091083e-01 3.198819347301934402e-02 1.167835415581343871e-02 8.226120590125684701e-06 -6.106065653027158266e-05 1.570825027610419866e+00 6.136795022518141272e-07 7.239110081335296409e-07 3.837711292156709142e-08 -1.171905957351080825e-05 4.130064707310011988e-06 8.209599698793793217e-06 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.453473295404703380e-01 3.278556514072560740e-02 1.777801102265861855e-01 -4.451570339748637389e-02 3.464042849755389394e-03 -5.266156128512078372e-02 8.500000000000000611e-02 -2.509744095256878915e-01 3.198821950535757352e-02 1.167835487304356816e-02 8.303312217994110410e-06 -6.084164439682875997e-05 1.570825355920466793e+00 5.743686640086822979e-07 6.126942014214930260e-07 7.270118076996290313e-09 -2.220015088932619716e-06 7.823801998625502492e-07 8.206968113875163969e-06 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.503615760571366033e-01 3.307536896525307274e-02 1.718434692244136253e-01 -4.479171593563943676e-02 3.568743011969723478e-03 -5.210862722599199359e-02 8.500000000000000611e-02 -2.509743867467348899e-01 3.198824345919946965e-02 1.167835500891432551e-02 8.317935272653411867e-06 -6.080015510529004219e-05 1.570825684185334303e+00 5.669216628152962546e-07 5.916257288430656824e-07 1.377242500599784591e-09 -4.205551469979532244e-07 1.482124553005857483e-07 8.206476613992622543e-06 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.554027251114291963e-01 3.337485009305656697e-02 1.659714511090127353e-01 -4.502866080563861645e-02 3.668760377535076628e-03 -5.147105665891775483e-02 8.500000000000000611e-02 -2.509743641069626108e-01 3.198826701929358141e-02 1.167835503465343254e-02 8.320705430783518412e-06 -6.079229546307373592e-05 1.570826012441920660e+00 5.655107547646979252e-07 5.876345401695056192e-07 2.609006170828376270e-10 -7.966884050447859474e-08 2.807684429883085189e-08 8.206390476649739994e-06 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.604716187504693692e-01 3.368488537954783535e-02 1.601703619531567035e-01 -4.526513942151420139e-02 3.774806919031162711e-03 -5.077956743467356565e-02 8.500000000000000611e-02 -2.509743414935627359e-01 3.198829050479608249e-02 1.167835503952940369e-02 8.321230196434097507e-06 -6.079080656582097392e-05 1.570826340697216272e+00 5.652433141126656543e-07 5.868784386207215958e-07 4.942457207390837937e-11 -1.509185969603557514e-08 5.318622591485517265e-09 8.206381128225866467e-06 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.656522176629392273e-01 3.401264847008209774e-02 1.544422055810862338e-01 -4.628451934842370274e-02 3.975833354260681352e-03 -5.022195533611198415e-02 8.500000000000000611e-02 -2.509743188851654705e-01 3.198831397616740124e-02 1.167835504045309711e-02 8.321329598733150491e-06 -6.079052453150771861e-05 1.570826668952546967e+00 5.651924890567949057e-07 5.867351852600849360e-07 9.364554270918645784e-12 -2.858344315558868623e-09 1.007329577880196099e-09 8.206386326408886156e-06 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.707122684680479674e-01 3.429309122806179638e-02 1.490414545474956221e-01 -2.480747968491376840e-02 8.037632787405989707e-05 6.526324863562345778e-03 8.500000000000000611e-02 -2.509742962777222752e-01 3.198833744486105635e-02 1.167835504062805611e-02 8.321348420705500674e-06 -6.079047112211458597e-05 1.570826997208162989e+00 5.651826974243054041e-07 5.867080364222737307e-07 1.765244200813143038e-12 -5.413362615814966438e-10 1.904313831915339928e-10 8.206394280342579412e-06 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.735147235204293259e-01 3.467786433653713418e-02 1.493371647297866978e-01 -2.488368406878783967e-02 3.433333868677140421e-03 2.690645784176953163e-03 8.500000000000000611e-02 -2.509742736704661525e-01 3.198836091304677748e-02 1.167835504066119974e-02 8.321351978130225955e-06 -6.079046102348972807e-05 1.570827325464111413e+00 5.651806823744485117e-07 5.867028732134547101e-07 3.314883090244080677e-13 -1.021237688111013419e-10 3.578661690151210097e-11 8.206402756248422212e-06 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.742136684172115091e-01 3.479493984457464328e-02 1.494353379743428578e-01 -1.072769831321919616e-02 1.889287057861087794e-03 1.268601251624508399e-03 8.500000000000000611e-02 -2.509742510632519963e-01 3.198838438113559696e-02 1.167835504066747944e-02 8.321352643870956456e-06 -6.079045913020345975e-05 1.570827653720402006e+00 5.651801407138883288e-07 5.867018757061973662e-07 6.539213615042172023e-14 -1.870405242948612342e-11 6.615287670699466233e-12 8.206411331123137864e-06 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.744501953000128003e-01 3.481626490606051783e-02 1.494611982613218981e-01 -7.369409752550813925e-04 -4.076590083624950442e-04 2.870521088939663153e-04 8.500000000000000611e-02 -2.509742284560523284e-01 3.198840784920541774e-02 1.167835504066866252e-02 8.321352761628732778e-06 -6.079045879073492807e-05 1.570827981977035437e+00 5.651798764679579194e-07 5.867016724320698748e-07 1.215347267269351050e-14 -3.120673789444353497e-12 1.067993504528483039e-12 8.206419924737429176e-06 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.743017657911087093e-01 3.477498524832534771e-02 1.494426372026052274e-01 8.910469334663646476e-03 -2.051667120575851894e-03 -1.145684880565785765e-03 8.500000000000000611e-02 -2.509742058488617644e-01 3.198843131727093642e-02 1.167835504066887242e-02 8.321352775047203418e-06 -6.079045874684264975e-05 1.570828310234013703e+00 5.651796640856660879e-07 5.867016161373341815e-07 5.238864897449957425e-16 -9.046804026118979261e-14 -6.292782532624247414e-14 8.206428521912194682e-06 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
-2.737242805313009342e-01 3.459627554439488606e-02 1.493584632751246422e-01 2.190654713581055221e-02 -5.543150580516578545e-03 -2.941121660133714285e-03 8.500000000000000611e-02 -2.509741832416794161e-01 3.198845478533497017e-02 1.167835504066890712e-02 8.321352769470794197e-06 -6.079045875728857176e-05 1.570828638491334805e+00 5.651794634187573595e-07 5.867015897484083216e-07 1.595945597898662527e-16 3.854986942035708134e-13 -1.956806408189212678e-13 8.206437119811092043e-06 0.000000000000000000e+00 -2.000000000000000111e-01 2.000000000000000042e-02
